countyFIPS,state_name,county_name,votes_gop,votes_dem,total_votes,diff,per_gop,per_dem,per_point_diff,Biden_or_Trump
28163,Mississippi,Yazoo County,4370,4533,9012,-163,0.4849090102086108,0.5029960053262317,-0.01808699511762091,1
29001,Missouri,Adair County,6391,3705,10337,2686,0.6182644867950082,0.35842120537873656,0.2598432814162717,0
29003,Missouri,Andrew County,7255,2351,9774,4904,0.7422754245958666,0.240536116226724,0.5017393083691426,0
29005,Missouri,Atchison County,2199,564,2814,1635,0.7814498933901919,0.20042643923240935,0.5810234541577826,0
29007,Missouri,Audrain County,7727,2703,10660,5024,0.724859287054409,0.2535647279549719,0.4712945590994372,0
29009,Missouri,Barry County,12425,2948,15616,9477,0.7956582991803278,0.18878073770491804,0.6068775614754098,0
29011,Missouri,Barton County,5168,844,6077,4324,0.850419614941583,0.13888431792002634,0.7115352970215567,0
29013,Missouri,Bates County,6595,1672,8435,4923,0.7818612922347362,0.19822169531713102,0.5836395969176053,0
29015,Missouri,Benton County,8106,2179,10478,5927,0.7736209200229052,0.2079595342622638,0.5656613857606414,0
29017,Missouri,Bollinger County,5162,749,5981,4413,0.8630663768600568,0.12522989466644374,0.7378364821936131,0
29019,Missouri,Boone County,38596,49999,91200,-11403,0.4232017543859649,0.5482346491228071,-0.12503289473684215,1
29021,Missouri,Buchanan County,22450,13445,36713,9005,0.611500013619154,0.36621905047258463,0.2452809631465693,0
29023,Missouri,Butler County,14599,3301,18165,11298,0.8036884117808973,0.1817230938618222,0.6219653179190752,0
29025,Missouri,Caldwell County,3725,897,4696,2828,0.7932282793867121,0.1910136286201022,0.60221465076661,0
29027,Missouri,Callaway County,14812,5868,21178,8944,0.6994050429691189,0.2770799886674851,0.42232505430163375,0
29029,Missouri,Camden County,18825,5640,24774,13185,0.7598692177282635,0.2276580285783483,0.5322111891499153,0
29031,Missouri,Cape Girardeau County,28873,10738,40252,18135,0.7173059723740435,0.26676935307562355,0.4505366192984199,0
29033,Missouri,Carroll County,3706,785,4531,2921,0.8179209887442066,0.17325093798278526,0.6446700507614214,0
29035,Missouri,Carter County,2451,418,2906,2033,0.8434273916035788,0.14384033035099794,0.6995870612525809,0
29037,Missouri,Cass County,37172,19035,57524,18137,0.6461998470203741,0.3309053612405257,0.3152944857798484,0
29039,Missouri,Cedar County,5786,1143,7039,4643,0.8219917601932093,0.16238102003125446,0.6596107401619549,0
29041,Missouri,Chariton County,3109,916,4074,2193,0.7631320569464899,0.22484045164457536,0.5382916053019146,0
29043,Missouri,Christian County,34904,11126,46904,23778,0.7441582807436466,0.23720791403718236,0.5069503667064643,0
29045,Missouri,Clark County,2672,678,3394,1994,0.7872716558632882,0.19976428992339426,0.5875073659398939,0
29047,Missouri,Clay County,64583,59519,126618,5064,0.5100617605711668,0.4700674469664661,0.03999431360470074,0
29049,Missouri,Clinton County,7789,2894,10894,4895,0.7149807233339452,0.2656508169634661,0.4493299063704791,0
29051,Missouri,Cole County,26066,12687,39486,13379,0.6601327052626247,0.3213037532289926,0.3388289520336321,0
29053,Missouri,Cooper County,6272,2249,8710,4023,0.7200918484500574,0.2582089552238806,0.4618828932261768,0
29055,Missouri,Crawford County,8725,2113,10973,6612,0.7951335095233756,0.19256356511437164,0.6025699444090039,0
29057,Missouri,Dade County,3414,656,4123,2758,0.8280378365268009,0.15910744603444096,0.6689303904923599,0
29059,Missouri,Dallas County,6620,1380,8122,5240,0.8150701797586801,0.16990888943609947,0.6451612903225806,0
29061,Missouri,Daviess County,3077,740,3884,2337,0.7922245108135942,0.19052523171987645,0.6016992790937178,0
29063,Missouri,DeKalb County,3827,930,4842,2897,0.7903758777364726,0.19206939281288726,0.5983064849235853,0
29065,Missouri,Dent County,5987,1056,7142,4931,0.8382805936712405,0.1478577429291515,0.6904228507420891,0
29067,Missouri,Douglas County,5896,1012,6994,4884,0.8430082928224192,0.14469545324563912,0.69831283957678,0
29069,Missouri,Dunklin County,8135,2200,10419,5935,0.7807851041366733,0.211152701794798,0.5696324023418754,0
29071,Missouri,Franklin County,38034,14561,53750,23473,0.7076093023255814,0.2709023255813954,0.43670697674418607,0
29073,Missouri,Gasconade County,6222,1601,7934,4621,0.7842198134610537,0.2017897655659188,0.582430047895135,0
29075,Missouri,Gentry County,2580,613,3239,1967,0.7965421426366163,0.18925594319234326,0.607286199444273,0
29077,Missouri,Greene County,81312,53307,138074,28005,0.5889016034879847,0.3860755826585744,0.20282602082941031,0
29079,Missouri,Grundy County,3585,799,4437,2786,0.8079783637592968,0.1800766283524904,0.6279017354068064,0
29081,Missouri,Harrison County,3198,597,3825,2601,0.8360784313725491,0.156078431372549,0.6799999999999999,0
29083,Missouri,Henry County,8019,2615,10776,5404,0.7441536748329621,0.2426688938381589,0.5014847809948033,0
29085,Missouri,Hickory County,3965,1054,5080,2911,0.780511811023622,0.2074803149606299,0.5730314960629921,0
29087,Missouri,Holt County,1976,338,2343,1638,0.8433632095603927,0.14425949637217242,0.6991037131882203,0
29089,Missouri,Howard County,3552,1412,5089,2140,0.6979760267243074,0.27746119080369425,0.4205148359206131,0
29091,Missouri,Howell County,15174,3214,18637,11960,0.814186832644739,0.1724526479583624,0.6417341846863767,0
29093,Missouri,Iron County,3596,945,4592,2651,0.7831010452961672,0.20579268292682928,0.5773083623693379,0
29095,Missouri,Jackson County,125897,198031,330771,-72134,0.3806168013519928,0.5986951697700221,-0.21807836841802936,1
29097,Missouri,Jasper County,37714,13539,52515,24175,0.7181567171284395,0.2578120536989432,0.4603446634294964,0
29099,Missouri,Jefferson County,77021,37507,116629,39514,0.6603932126658035,0.32159239983194576,0.33880081283385777,0
29101,Missouri,Johnson County,15468,6961,23134,8507,0.6686262643727846,0.3008991095357483,0.3677271548370363,0
29103,Missouri,Knox County,1486,340,1856,1146,0.8006465517241379,0.18318965517241376,0.6174568965517241,0
29105,Missouri,Laclede County,13755,2779,16819,10976,0.8178250787799513,0.16522979963136927,0.652595279148582,0
29107,Missouri,Lafayette County,12262,4470,17083,7792,0.7177896154071299,0.2616636422174091,0.4561259731897208,0
29109,Missouri,Lawrence County,14421,3214,17930,11207,0.8042944785276074,0.1792526491912995,0.6250418293363079,0
29111,Missouri,Lewis County,3541,984,4607,2557,0.7686129802474495,0.2135880182331235,0.5550249620143259,0
29113,Missouri,Lincoln County,21702,6553,28814,15149,0.7531755396682168,0.22742416880682997,0.5257513708613868,0
29115,Missouri,Linn County,4344,1274,5700,3070,0.7621052631578947,0.22350877192982455,0.5385964912280702,0
29117,Missouri,Livingston County,5266,1409,6755,3857,0.7795706883789786,0.2085862324204293,0.5709844559585493,0
29119,Missouri,McDonald County,7465,1437,9051,6028,0.8247707435642471,0.15876698707325154,0.6660037564909955,0
29121,Missouri,Macon County,6075,1661,7834,4414,0.7754659177942302,0.21202450855246366,0.5634414092417666,0
29123,Missouri,Madison County,4581,1017,5671,3564,0.8077940398518779,0.17933345089049552,0.6284605889613823,0
29125,Missouri,Maries County,3890,814,4774,3076,0.8148303309593632,0.17050691244239632,0.6443234185169668,0
29127,Missouri,Marion County,9910,3201,13370,6709,0.7412116679132386,0.2394166043380703,0.5017950635751682,0
29129,Missouri,Mercer County,1541,222,1779,1319,0.8662169758291175,0.12478920741989882,0.7414277684092186,0
29131,Missouri,Miller County,10175,2038,12379,8137,0.8219565393004281,0.16463365376847888,0.6573228855319493,0
29133,Missouri,Mississippi County,3537,1178,4756,2359,0.7436921783010934,0.24768713204373424,0.4960050462573591,0
29135,Missouri,Moniteau County,5738,1307,7150,4431,0.8025174825174826,0.1827972027972028,0.6197202797202798,0
29137,Missouri,Monroe County,3466,931,4469,2535,0.7755650033564556,0.20832400984560304,0.5672409935108526,0
29139,Missouri,Montgomery County,4457,1206,5770,3251,0.7724436741767764,0.20901213171577124,0.5634315424610051,0
29141,Missouri,Morgan County,7439,1924,9484,5515,0.7843736819907212,0.20286798819063687,0.5815056938000843,0
29143,Missouri,New Madrid County,5447,1748,7248,3699,0.7515176600441501,0.2411699779249448,0.5103476821192052,0
29145,Missouri,Newton County,22090,5793,28396,16297,0.7779264685166924,0.20400760670516974,0.5739188618115227,0
29147,Missouri,Nodaway County,6855,2849,9874,4006,0.6942475187360745,0.28853554790358515,0.4057119708324893,0
29149,Missouri,Oregon County,3847,823,4742,3024,0.8112610712779418,0.17355546183045129,0.6377056094474904,0
29151,Missouri,Osage County,6341,1031,7449,5310,0.8512552020405424,0.1384078399785206,0.7128473620620218,0
29153,Missouri,Ozark County,4064,752,4870,3312,0.8344969199178645,0.15441478439425052,0.680082135523614,0
29155,Missouri,Pemiscot County,4116,1556,5727,2560,0.7187008905185961,0.2716954775624236,0.4470054129561725,0
29157,Missouri,Perry County,7634,1661,9429,5973,0.8096298653091526,0.17615865945487327,0.6334712058542793,0
29159,Missouri,Pettis County,13835,4776,19069,9059,0.7255231003198909,0.2504588599297289,0.47506424039016204,0
29161,Missouri,Phelps County,13438,5619,19531,7819,0.6880344068404075,0.2876964825149762,0.4003379243254313,0
29163,Missouri,Pike County,5856,1717,7686,4139,0.7619047619047619,0.22339318240957584,0.538511579495186,0
29165,Missouri,Platte County,29251,28111,58523,1140,0.4998205833603882,0.4803410624882525,0.019479520872135725,0
29167,Missouri,Polk County,11849,2883,15059,8966,0.7868384354870841,0.191446975230759,0.5953914602563251,0
29169,Missouri,Pulaski County,10326,3735,14419,6591,0.7161384284624454,0.2590332200568694,0.457105208405576,0
29171,Missouri,Putnam County,1984,361,2361,1623,0.8403218975010589,0.15290131300296486,0.6874205844980941,0
29173,Missouri,Ralls County,4396,1205,5662,3191,0.7764040974920523,0.21282232426704345,0.5635817732250088,0
29175,Missouri,Randolph County,8018,2485,10742,5533,0.7464159374418171,0.2313349469372556,0.5150809905045615,0
29177,Missouri,Ray County,8328,3107,11654,5221,0.7146044276643213,0.26660374120473657,0.4480006864595848,0
29179,Missouri,Reynolds County,2733,529,3298,2204,0.8286840509399637,0.16040024257125532,0.6682838083687084,0
29181,Missouri,Ripley County,4838,833,5743,4005,0.8424168553021069,0.14504614313076789,0.697370712171339,0
29183,Missouri,St. Charles County,128193,89346,222175,38847,0.5769911106110048,0.4021424552717453,0.17484865533925958,0
29185,Missouri,St. Clair County,3930,988,4972,2942,0.7904263877715205,0.1987127916331456,0.5917135961383749,0
29186,Missouri,Ste. Genevieve County,6627,2713,9495,3914,0.6979462875197472,0.28572933122696154,0.4122169562927857,0
29187,Missouri,St. Francois County,20506,7044,27996,13462,0.7324617802543221,0.2516073724817831,0.480854407772539,0
29189,Missouri,St. Louis County,196808,322802,528107,-125994,0.3726669027299392,0.6112435548099154,-0.23857665207997625,1
29195,Missouri,Saline County,6447,2903,9528,3544,0.6766372795969773,0.3046809403862301,0.3719563392107472,0
29197,Missouri,Schuyler County,1606,373,2005,1233,0.8009975062344141,0.1860349127182045,0.6149625935162095,0
29199,Missouri,Scotland County,1560,387,1985,1173,0.7858942065491183,0.19496221662468516,0.5909319899244332,0
29201,Missouri,Scott County,13769,3753,17748,10016,0.7758057245886859,0.2114604462474645,0.5643452783412215,0
29203,Missouri,Shannon County,3164,706,3908,2458,0.8096212896622313,0.18065506653019447,0.6289662231320369,0
29205,Missouri,Shelby County,2700,592,3356,2108,0.8045292014302742,0.1764004767580453,0.6281287246722289,0
29207,Missouri,Stoddard County,11460,1814,13410,9646,0.8545861297539151,0.13527218493661447,0.7193139448173005,0
29209,Missouri,Stone County,14716,3486,18378,11230,0.8007400152356078,0.18968331700946786,0.61105669822614,0
29211,Missouri,Sullivan County,1974,478,2471,1496,0.7988668555240793,0.19344394981788748,0.6054229057061918,0
29213,Missouri,Taney County,20426,5325,26240,15101,0.7784298780487805,0.2029344512195122,0.5754954268292682,0
29215,Missouri,Texas County,9478,1716,11332,7762,0.8363925167666785,0.15142957995058245,0.6849629368160961,0
29217,Missouri,Vernon County,7135,1902,9164,5233,0.7785901353120908,0.2075512876473156,0.5710388476647752,0
29219,Missouri,Warren County,13222,4769,18373,8453,0.7196429543351658,0.2595656670113754,0.4600772873237904,0
29221,Missouri,Washington County,8046,1804,9972,6242,0.8068592057761733,0.18090653830726036,0.625952667468913,0
29223,Missouri,Wayne County,4984,844,5874,4140,0.8484848484848485,0.14368403132448074,0.7048008171603677,0
29225,Missouri,Webster County,14874,3572,18776,11302,0.7921815083084789,0.1902428632296549,0.6019386450788239,0
29227,Missouri,Worth County,877,215,1107,662,0.7922312556458898,0.1942186088527552,0.5980126467931346,0
29229,Missouri,Wright County,7452,1167,8741,6285,0.8525340350074362,0.13350875185905506,0.7190252831483812,0
29510,Missouri,St. Louis city,21185,108385,131876,-87200,0.160643331614547,0.8218705450574783,-0.6612272134429312,1
30001,Montana,Beaverhead County,3923,1608,5661,2315,0.6929871047518106,0.2840487546369899,0.4089383501148207,0
30003,Montana,Big Horn County,2185,2401,4669,-216,0.4679802955665025,0.5142428785607196,-0.04626258299421715,1
30005,Montana,Blaine County,1469,1589,3121,-120,0.4706824735661647,0.5091316885613585,-0.03844921499519377,1
30007,Montana,Broadwater County,3139,830,4056,2309,0.7739151873767258,0.20463510848126232,0.5692800788954635,0
30009,Montana,Carbon County,4424,2412,7045,2012,0.6279630943931866,0.3423704755145493,0.2855926188786373,0
30011,Montana,Carter County,775,74,864,701,0.8969907407407407,0.08564814814814815,0.8113425925925926,0
30013,Montana,Cascade County,23199,15384,39688,7815,0.5845343680709535,0.3876234630114896,0.19691090505946385,0
30015,Montana,Chouteau County,1888,988,2967,900,0.6363329962925514,0.33299629255139873,0.3033367037411526,0
30017,Montana,Custer County,4204,1510,5878,2694,0.715209254848588,0.25689009867301804,0.45831915617557,0
30019,Montana,Daniels County,799,195,1014,604,0.7879684418145957,0.19230769230769232,0.5956607495069034,0
30021,Montana,Dawson County,3758,962,4837,2796,0.7769278478395699,0.19888360554062434,0.5780442422989457,0
30023,Montana,Deer Lodge County,2184,2562,4888,-378,0.44680851063829785,0.5241407528641571,-0.07733224222585923,1
30025,Montana,Fallon County,1375,172,1575,1203,0.873015873015873,0.1092063492063492,0.7638095238095238,0
30027,Montana,Fergus County,4830,1491,6487,3339,0.7445660551872977,0.22984430399260056,0.5147217511946971,0
30029,Montana,Flathead County,38233,20238,60132,17995,0.635817867358478,0.3365595689483137,0.2992582984101643,0
30031,Montana,Gallatin County,31639,36964,71363,-5325,0.443352998052212,0.5179714978350125,-0.07461849978280055,1
30033,Montana,Garfield County,764,41,813,723,0.939729397293973,0.05043050430504305,0.8892988929889301,0
30035,Montana,Glacier County,1882,3603,5630,-1721,0.33428063943161634,0.6399644760213143,-0.305683836589698,1
30037,Montana,Golden Valley County,414,78,503,336,0.8230616302186878,0.1550695825049702,0.6679920477137177,0
30039,Montana,Granite County,1419,638,2102,781,0.6750713606089439,0.30352045670789723,0.37155090390104667,0
30041,Montana,Hill County,3952,2972,7167,980,0.551416213199386,0.414678387051765,0.13673782614762106,0
30043,Montana,Jefferson County,5345,2625,8191,2720,0.6525454767427664,0.320473690636064,0.3320717861067025,0
30045,Montana,Judith Basin County,1040,275,1344,765,0.7738095238095238,0.20461309523809526,0.5691964285714286,0
30047,Montana,Lake County,9319,6911,16617,2408,0.5608112174279353,0.4158993801528555,0.14491183727507978,0
30049,Montana,Lewis and Clark County,21407,19741,42481,1666,0.5039193992608461,0.4647018667168852,0.03921753254396088,0
30051,Montana,Liberty County,821,249,1083,572,0.7580794090489381,0.2299168975069252,0.5281625115420129,0
30053,Montana,Lincoln County,8516,2812,11564,5704,0.7364233829124871,0.24316845382220684,0.4932549290902801,0
30055,Montana,McCone County,956,155,1128,801,0.8475177304964538,0.1374113475177305,0.7101063829787233,0
30057,Montana,Madison County,4186,1770,6107,2416,0.6854429343376454,0.289831341084002,0.39561159325364337,0
30059,Montana,Meagher County,833,258,1110,575,0.7504504504504504,0.23243243243243245,0.5180180180180181,0
30061,Montana,Mineral County,1828,686,2562,1142,0.7135050741608119,0.2677595628415301,0.4457455113192818,0
30063,Montana,Missoula County,26336,43351,71969,-17015,0.3659353332684906,0.6023565701899429,-0.23642123692145234,1
30065,Montana,Musselshell County,2423,413,2881,2010,0.8410274210343631,0.1433530024297119,0.6976744186046512,0
30067,Montana,Park County,6022,5277,11612,745,0.518601446779194,0.4544436789528074,0.06415776782638649,0
30069,Montana,Petroleum County,298,39,351,259,0.8490028490028491,0.1111111111111111,0.737891737891738,0
30071,Montana,Phillips County,1936,414,2384,1522,0.8120805369127517,0.17365771812080538,0.6384228187919463,0
30073,Montana,Pondera County,2030,903,2994,1127,0.6780227120908484,0.3016032064128257,0.3764195056780227,0
30075,Montana,Powder River County,970,154,1136,816,0.8538732394366197,0.13556338028169015,0.7183098591549296,0
30077,Montana,Powell County,2347,752,3187,1595,0.7364292438029495,0.2359585817383119,0.5004706620646376,0
30079,Montana,Prairie County,603,126,744,477,0.8104838709677419,0.1693548387096774,0.6411290322580645,0
30081,Montana,Ravalli County,19103,8757,28490,10346,0.6705159705159706,0.30737100737100737,0.3631449631449632,0
30083,Montana,Richland County,4792,874,5789,3918,0.8277768181032994,0.15097598894455,0.6768008291587494,0
30085,Montana,Roosevelt County,1991,1902,4015,89,0.4958904109589041,0.4737235367372354,0.022166874221668745,0
30087,Montana,Rosebud County,2485,1199,3782,1286,0.6570597567424643,0.3170280274986779,0.3400317292437864,0
30089,Montana,Sanders County,5660,1819,7651,3841,0.7397725787478759,0.2377466997778068,0.5020258789700692,0
30091,Montana,Sheridan County,1402,574,2029,828,0.6909807787087235,0.2828979793001479,0.4080827994085757,0
30093,Montana,Silver Bow County,7790,10442,18973,-2652,0.41058346070732094,0.5503610393717387,-0.1397775786644178,1
30095,Montana,Stillwater County,4430,1155,5707,3275,0.7762397056246715,0.2023830383739268,0.5738566672507447,0
30097,Montana,Sweet Grass County,1840,549,2446,1291,0.7522485690923958,0.22444807849550288,0.5278004905968929,0
30099,Montana,Teton County,2608,1007,3695,1601,0.7058186738836265,0.2725304465493911,0.43328822733423533,0
30101,Montana,Toole County,1596,467,2123,1129,0.7517663683466792,0.21997173810645312,0.5317946302402261,0
30103,Montana,Treasure County,373,78,460,295,0.8108695652173913,0.16956521739130434,0.6413043478260869,0
30105,Montana,Valley County,3135,1030,4272,2105,0.7338483146067416,0.2411048689138577,0.4927434456928839,0
30107,Montana,Wheatland County,823,225,1068,598,0.7705992509363296,0.2106741573033708,0.5599250936329588,0
30109,Montana,Wibaux County,516,77,598,439,0.862876254180602,0.12876254180602004,0.7341137123745819,0
30111,Montana,Yellowstone County,49548,29936,82217,19612,0.6026490871717528,0.364109612367272,0.23853947480448084,0
31001,Nebraska,Adams County,10085,4213,14650,5872,0.6883959044368599,0.2875767918088737,0.4008191126279863,0
31003,Nebraska,Antelope County,3093,452,3583,2641,0.8632430923806865,0.12615126988557074,0.7370918224951157,0
31005,Nebraska,Arthur County,260,21,284,239,0.9154929577464788,0.07394366197183097,0.8415492957746479,0
31007,Nebraska,Banner County,362,43,410,319,0.8829268292682927,0.1048780487804878,0.7780487804878049,0
31009,Nebraska,Blaine County,280,35,317,245,0.8832807570977917,0.11041009463722397,0.7728706624605678,0
31011,Nebraska,Boone County,2653,499,3217,2154,0.8246813801678583,0.15511345974510413,0.6695679204227541,0
31013,Nebraska,Box Butte County,4002,1051,5181,2951,0.7724377533294731,0.20285659139162324,0.5695811619378498,0
31015,Nebraska,Boyd County,1010,135,1153,875,0.8759757155247181,0.1170858629661752,0.7588898525585429,0
31017,Nebraska,Brown County,1468,190,1676,1278,0.8758949880668258,0.11336515513126492,0.7625298329355609,0
31019,Nebraska,Buffalo County,16473,6292,23474,10181,0.7017551333390134,0.26804123711340205,0.43371389622561135,0
31021,Nebraska,Burt County,2560,1061,3709,1499,0.6902129954165543,0.2860609328660016,0.4041520625505528,0
31023,Nebraska,Butler County,3526,869,4478,2657,0.7874050915587316,0.194059848146494,0.5933452434122377,0
31025,Nebraska,Cass County,10121,4737,15318,5384,0.6607259433346391,0.30924402663533096,0.351481916699308,0
31027,Nebraska,Cedar County,4174,725,4996,3449,0.8354683746997598,0.14511609287429944,0.6903522818254604,0
31029,Nebraska,Chase County,1740,226,1993,1514,0.8730556949322629,0.11339688911189162,0.7596588058203713,0
31031,Nebraska,Cherry County,2844,373,3265,2471,0.8710566615620214,0.11424196018376725,0.7568147013782542,0
31033,Nebraska,Cheyenne County,3813,855,4765,2958,0.8002098635886674,0.1794333683105981,0.6207764952780693,0
31035,Nebraska,Clay County,2848,632,3558,2216,0.8004496908375491,0.17762788083192804,0.6228218100056211,0
31037,Nebraska,Colfax County,2635,1024,3724,1611,0.7075725026852846,0.2749731471535983,0.4325993555316863,0
31039,Nebraska,Cuming County,3476,862,4412,2614,0.7878513145965549,0.19537624660018127,0.5924750679963735,0
31041,Nebraska,Custer County,4996,768,5877,4228,0.8500935851624979,0.13067891781521185,0.7194146673472861,0
31043,Nebraska,Dakota County,3926,2744,6794,1182,0.5778628201354136,0.4038857815719753,0.17397703856343827,0
31045,Nebraska,Dawes County,2919,1076,4102,1843,0.7116040955631401,0.2623110677718186,0.44929302779132135,0
31047,Nebraska,Dawson County,6524,2497,9191,4027,0.7098248286367098,0.2716788162332717,0.43814601240343815,0
31049,Nebraska,Deuel County,901,153,1082,748,0.83271719038817,0.1414048059149723,0.6913123844731978,0
31051,Nebraska,Dixon County,2335,651,3083,1684,0.7573791761271489,0.21115796302302955,0.5462212131041193,0
31053,Nebraska,Dodge County,10963,5526,16880,5437,0.6494668246445497,0.3273696682464455,0.3220971563981043,0
31055,Nebraska,Douglas County,116696,146433,269960,-29737,0.4322714476218699,0.5424248036746184,-0.11015335605274852,1
31057,Nebraska,Dundy County,883,105,999,778,0.8838838838838838,0.10510510510510512,0.7787787787787788,0
31059,Nebraska,Fillmore County,2359,693,3134,1666,0.7527121888959796,0.22112316528398213,0.5315890236119974,0
31061,Nebraska,Franklin County,1434,276,1721,1158,0.8332364904125509,0.16037187681580475,0.6728646135967461,0
31063,Nebraska,Frontier County,1229,189,1440,1040,0.8534722222222222,0.13125,0.7222222222222222,0
31065,Nebraska,Furnas County,2163,399,2601,1764,0.831603229527105,0.15340253748558247,0.6782006920415224,0
31067,Nebraska,Gage County,7445,3385,11068,4060,0.672659920491507,0.30583664618720635,0.3668232743043007,0
31069,Nebraska,Garden County,1016,161,1195,855,0.8502092050209205,0.13472803347280335,0.7154811715481171,0
31071,Nebraska,Garfield County,925,133,1067,792,0.8669165885660731,0.1246485473289597,0.7422680412371134,0
31073,Nebraska,Gosper County,893,215,1118,678,0.7987477638640429,0.19230769230769232,0.6064400715563506,0
31075,Nebraska,Grant County,375,20,402,355,0.9328358208955224,0.04975124378109453,0.8830845771144279,0
31077,Nebraska,Greeley County,1016,229,1258,787,0.8076311605723371,0.1820349761526232,0.6255961844197139,0
31079,Nebraska,Hall County,15950,7551,23999,8399,0.6646110254593941,0.31463810992124674,0.34997291553814736,0
31081,Nebraska,Hamilton County,4297,1117,5520,3180,0.7784420289855073,0.2023550724637681,0.5760869565217392,0
31083,Nebraska,Harlan County,1615,282,1928,1333,0.8376556016597511,0.1462655601659751,0.6913900414937759,0
31085,Nebraska,Hayes County,492,34,532,458,0.924812030075188,0.06390977443609022,0.8609022556390977,0
31087,Nebraska,Hitchcock County,1260,174,1464,1086,0.860655737704918,0.11885245901639345,0.7418032786885246,0
31089,Nebraska,Holt County,4766,683,5531,4083,0.8616886638944133,0.12348580726812512,0.7382028566262883,0
31091,Nebraska,Hooker County,376,59,442,317,0.8506787330316742,0.1334841628959276,0.7171945701357466,0
31093,Nebraska,Howard County,2786,648,3501,2138,0.7957726363896029,0.18508997429305912,0.6106826620965438,0
31095,Nebraska,Jefferson County,2593,1009,3686,1584,0.7034725990233315,0.2737384698860553,0.42973412913727616,0
31097,Nebraska,Johnson County,1517,646,2227,871,0.6811854512797485,0.2900763358778626,0.3911091154018859,0
31099,Nebraska,Kearney County,2812,699,3591,2113,0.783068783068783,0.1946532999164578,0.5884154831523252,0
31101,Nebraska,Keith County,3544,763,4364,2781,0.8120989917506874,0.174839596700275,0.6372593950504124,0
31103,Nebraska,Keya Paha County,476,49,529,427,0.8998109640831758,0.09262759924385633,0.8071833648393195,0
31105,Nebraska,Kimball County,1553,267,1860,1286,0.8349462365591398,0.1435483870967742,0.6913978494623656,0
31107,Nebraska,Knox County,3719,903,4693,2816,0.7924568506285958,0.1924142339654805,0.6000426166631153,0
31109,Nebraska,Lancaster County,68321,80513,153031,-12192,0.4464520260600793,0.5261221582555169,-0.07967013219543756,1
31111,Nebraska,Lincoln County,13071,3692,17151,9379,0.7621129963267448,0.21526441606903388,0.5468485802577109,0
31113,Nebraska,Logan County,407,38,450,369,0.9044444444444444,0.08444444444444445,0.8200000000000001,0
31115,Nebraska,Loup County,370,75,454,295,0.8149779735682819,0.16519823788546256,0.6497797356828194,0
31117,Nebraska,McPherson County,275,17,302,258,0.9105960264900662,0.05629139072847682,0.8543046357615894,0
31119,Nebraska,Madison County,11678,3393,15407,8285,0.7579671577854222,0.2202245732459272,0.5377425845394951,0
31121,Nebraska,Merrick County,3407,740,4267,2667,0.7984532458401687,0.1734239512538083,0.6250292945863605,0
31123,Nebraska,Morrill County,2113,386,2558,1727,0.8260359655981235,0.15089913995308835,0.6751368256450352,0
31125,Nebraska,Nance County,1437,359,1828,1078,0.7861050328227571,0.1963894967177243,0.5897155361050328,0
31127,Nebraska,Nemaha County,2428,921,3423,1507,0.7093193105463044,0.26906222611744085,0.4402570844288635,0
31129,Nebraska,Nuckolls County,1850,409,2296,1441,0.8057491289198606,0.17813588850174214,0.6276132404181185,0
31131,Nebraska,Otoe County,5609,2481,8306,3128,0.6752949674933783,0.29869973513123044,0.3765952323621478,0
31133,Nebraska,Pawnee County,1071,322,1429,749,0.7494751574527642,0.225332400279916,0.5241427571728481,0
31135,Nebraska,Perkins County,1321,199,1545,1122,0.8550161812297734,0.12880258899676375,0.7262135922330096,0
31137,Nebraska,Phelps County,4157,752,5009,3405,0.8299061688959872,0.1501297664204432,0.6797764024755439,0
31139,Nebraska,Pierce County,3462,480,4006,2982,0.8642036944583126,0.11982026959560657,0.7443834248627059,0
31141,Nebraska,Platte County,11827,3208,15256,8619,0.7752359727320398,0.21027792343995805,0.5649580492920818,0
31143,Nebraska,Polk County,2286,527,2870,1759,0.7965156794425087,0.18362369337979093,0.6128919860627178,0
31145,Nebraska,Red Willow County,4525,811,5452,3714,0.8299706529713866,0.1487527512839325,0.6812179016874541,0
31147,Nebraska,Richardson County,2981,981,4018,2000,0.7419113987058238,0.24415131906421106,0.4977600796416127,0
31149,Nebraska,Rock County,744,84,841,660,0.8846611177170036,0.09988109393579073,0.7847800237812129,0
31151,Nebraska,Saline County,3458,1737,5336,1721,0.6480509745127436,0.3255247376311844,0.32252623688155924,0
31153,Nebraska,Sarpy County,51518,41029,95409,10489,0.5399700237923047,0.4300328061294008,0.10993721766290393,0
31155,Nebraska,Saunders County,9036,3318,12646,5718,0.7145342400759134,0.2623754546892298,0.4521587853866836,0
31157,Nebraska,Scotts Bluff County,10810,4133,15289,6677,0.707044280201452,0.270325070311989,0.4367192098894631,0
31159,Nebraska,Seward County,6490,2438,9142,4052,0.7099103040910085,0.2666812513673157,0.4432290527236928,0
31161,Nebraska,Sheridan County,2292,340,2672,1952,0.8577844311377245,0.12724550898203593,0.7305389221556886,0
31163,Nebraska,Sherman County,1306,341,1680,965,0.7773809523809524,0.20297619047619048,0.5744047619047619,0
31165,Nebraska,Sioux County,642,72,729,570,0.8806584362139918,0.09876543209876544,0.7818930041152263,0
31167,Nebraska,Stanton County,2561,532,3165,2029,0.8091627172195892,0.16808846761453394,0.6410742496050552,0
31169,Nebraska,Thayer County,2285,619,2951,1666,0.7743137919349373,0.2097594035920027,0.5645543883429346,0
